dataset;strategy;length_or_k;method;accuracy;f1_score;train_size;test_size;status;grid_search_time;rf_max_depth;rf_max_features;rf_min_samples_leaf;rf_min_samples_split;rf_n_estimators
datasets/BPI_Challenge_2013_incidents.xes;last20;10;BERT;0.6944444444444444;0.6611814960438814;552;144;Success;5.377.762.794.494.620;10;log2;1;5;200
datasets/BPI_Challenge_2013_incidents.xes;last20;10;ACF;0.7083333333333334;0.609375;552;144;Success;4.425.794.839.859.000;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last3;20;Baseline;0.6146788990825688;0.5970931603290687;389;109;Success;32.014.079.093.933.100;10;sqrt;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last3;20;OHE;0.6146788990825688;0.5970931603290687;389;109;Success;30.879.318.714.141.800;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last3;20;Bigram;0.6146788990825688;0.5970931603290687;389;109;Success;3.131.308.078.765.860;10;sqrt;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last3;20;W2V;0.6146788990825688;0.5970931603290687;389;109;Success;31.633.670.330.047.600;10;sqrt;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last3;20;D2V;0.6788990825688074;0.6186405337781485;389;109;Success;442.043.924.331.665;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last3;20;BERT;0.6146788990825688;0.5970931603290687;389;109;Success;3.458.031.177.520.750;10;sqrt;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last3;20;ACF;0.7247706422018348;0.6176921628238586;389;109;Success;37.556.591.033.935.500;10;sqrt;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last5;20;Baseline;0.7064220183486238;0.6739221682556815;389;109;Success;3.154.153.347.015.380;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last5;20;OHE;0.7064220183486238;0.6739221682556815;389;109;Success;3.211.150.884.628.290;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last5;20;Bigram;0.6788990825688074;0.6196599017699934;389;109;Success;33.001.980.781.555.100;10;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last5;20;W2V;0.6146788990825688;0.5970931603290687;389;109;Success;3.218.101.978.302.000;10;sqrt;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last5;20;D2V;0.7155963302752294;0.6508426116713922;389;109;Success;4.430.469.989.776.610;20;sqrt;1;2;200
datasets/BPI_Challenge_2013_incidents.xes;last5;20;BERT;0.6238532110091743;0.6177014953196363;389;109;Success;40.104.429.721.832.200;10;sqrt;1;5;200
datasets/BPI_Challenge_2013_incidents.xes;last5;20;ACF;0.7155963302752294;0.6264187052210096;389;109;Success;3.812.762.975.692.740;10;sqrt;2;2;100
datasets/BPI_Challenge_2013_incidents.xes;last10;20;Baseline;0.6880733944954128;0.6506668722534885;389;109;Success;32.856.078.147.888.100;20;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last10;20;OHE;0.7247706422018348;0.6809897779299063;389;109;Success;3.282.978.057.861.320;20;log2;2;5;100
datasets/BPI_Challenge_2013_incidents.xes;last10;20;Bigram;0.7064220183486238;0.6626636313072103;389;109;Success;3.307.796.001.434.320;10;sqrt;2;2;200
datasets/BPI_Challenge_2013_incidents.xes;last10;20;W2V;0.6146788990825688;0.5970931603290687;389;109;Success;31.843.509.674.072.200;10;sqrt;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last10;20;D2V;0.7339449541284404;0.6756118799564609;389;109;Success;434.496.283.531.189;10;sqrt;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last10;20;BERT;0.6972477064220184;0.6845860829443638;389;109;Success;4.669.384.002.685.540;20;sqrt;2;5;200
datasets/BPI_Challenge_2013_incidents.xes;last10;20;ACF;0.7247706422018348;0.6176921628238586;389;109;Success;4.079.102.277.755.730;10;sqrt;1;2;100
datasets/BPI_Challenge_2013_incidents.xes;last20;20;Baseline;0.7522935779816514;0.6748622485951407;389;109;Success;38.672.688.007.354.700;20;sqrt;2;5;200
