dataset,strategy,length_or_k,method,accuracy,f1_score,train_size,test_size,status,grid_search_time,rf_max_depth,rf_max_features,rf_min_samples_leaf,rf_min_samples_split,rf_n_estimators
datasets/BPI_Challenge_2017.xes,last20,150,ACF,0.42857142857142855,0.4036281179138322,116,22,Success,5.45999002456665,10,sqrt,2,2,200
datasets/BPI_Challenge_2017.xes,last3,200,Baseline,0.6190476190476191,0.5417027417027418,116,22,Success,3.4598751068115234,10,sqrt,1,5,200
datasets/BPI_Challenge_2017.xes,last3,200,OHE,0.6190476190476191,0.5457875457875458,116,22,Success,3.1556930541992188,10,log2,1,5,200
datasets/BPI_Challenge_2017.xes,last3,200,Bigram,0.6190476190476191,0.5578231292517007,116,22,Success,3.006561040878296,10,log2,1,5,100
datasets/BPI_Challenge_2017.xes,last3,200,W2V,0.6190476190476191,0.548962148962149,116,22,Success,3.09240984916687,10,log2,2,5,100
datasets/BPI_Challenge_2017.xes,last3,200,D2V,0.45454545454545453,0.321900826446281,116,22,Success,3.3689348697662354,10,sqrt,1,5,200
datasets/BPI_Challenge_2017.xes,last3,200,BERT,0.7619047619047619,0.7238095238095238,116,22,Success,3.3665289878845215,10,sqrt,2,2,100
datasets/BPI_Challenge_2017.xes,last3,200,ACF,0.5714285714285714,0.5054421768707483,116,22,Success,5.544833183288574,10,log2,2,5,100
datasets/BPI_Challenge_2017.xes,last5,200,Baseline,0.6190476190476191,0.5613756613756614,116,22,Success,3.6961231231689453,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last5,200,OHE,0.6190476190476191,0.5503226931798361,116,22,Success,3.0399959087371826,10,log2,1,2,200
datasets/BPI_Challenge_2017.xes,last5,200,Bigram,0.5714285714285714,0.502267573696145,116,22,Success,3.1756186485290527,20,log2,1,2,100
datasets/BPI_Challenge_2017.xes,last5,200,W2V,0.6190476190476191,0.5353535353535354,116,22,Success,3.1945760250091553,10,sqrt,2,2,100
datasets/BPI_Challenge_2017.xes,last5,200,D2V,0.36363636363636365,0.25835275835275834,116,22,Success,3.4186370372772217,10,log2,2,5,200
datasets/BPI_Challenge_2017.xes,last5,200,BERT,0.8095238095238095,0.8121693121693122,116,22,Success,3.3616390228271484,10,sqrt,2,2,100
datasets/BPI_Challenge_2017.xes,last5,200,ACF,0.6190476190476191,0.5639455782312925,116,22,Success,6.614666938781738,20,log2,1,2,200
datasets/BPI_Challenge_2017.xes,last10,200,Baseline,0.5238095238095238,0.4846560846560846,116,22,Success,3.7684550285339355,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last10,200,OHE,0.5714285714285714,0.528344671201814,116,22,Success,3.189419984817505,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last10,200,Bigram,0.3333333333333333,0.2632275132275132,116,22,Success,4.2053141593933105,20,sqrt,1,5,200
datasets/BPI_Challenge_2017.xes,last10,200,W2V,0.6190476190476191,0.5603174603174603,116,22,Success,4.281266927719116,10,sqrt,2,2,100
datasets/BPI_Challenge_2017.xes,last10,200,D2V,0.18181818181818182,0.15423465423465424,116,22,Success,4.579859972000122,10,sqrt,2,5,200
datasets/BPI_Challenge_2017.xes,last10,200,BERT,0.7142857142857143,0.7222222222222222,116,22,Success,4.7460198402404785,20,sqrt,2,2,200
datasets/BPI_Challenge_2017.xes,last10,200,ACF,0.38095238095238093,0.34829931972789113,116,22,Success,93.06535816192627,10,log2,1,2,200
datasets/BPI_Challenge_2017.xes,last20,200,Baseline,0.5714285714285714,0.48484848484848486,116,22,Success,21.495407104492188,10,sqrt,2,5,100
datasets/BPI_Challenge_2017.xes,last20,200,OHE,0.5238095238095238,0.4910327767470624,116,22,Success,13.218544960021973,,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last20,200,Bigram,0.42857142857142855,0.40068027210884355,116,22,Success,11.871258974075317,10,sqrt,1,5,200
datasets/BPI_Challenge_2017.xes,last20,200,W2V,0.6190476190476191,0.5376211090496804,116,22,Success,10.888837099075317,10,sqrt,2,5,100
datasets/BPI_Challenge_2017.xes,last20,200,D2V,0.36363636363636365,0.3377622377622378,116,22,Success,65.28824496269226,10,sqrt,2,2,100
datasets/BPI_Challenge_2017.xes,last20,200,BERT,0.6190476190476191,0.5904761904761905,116,22,Success,5.041879177093506,10,log2,2,2,100
datasets/BPI_Challenge_2017.xes,last20,200,ACF,0.5238095238095238,0.4843537414965986,116,22,Success,22.69760012626648,20,log2,1,5,100
datasets/BPI_Challenge_2017.xes,last3,400,Baseline,0.8181818181818182,0.8168044077134986,113,22,Success,11.319967985153198,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last3,400,OHE,0.8636363636363636,0.8409090909090909,113,22,Success,10.704929828643799,20,log2,1,5,100
datasets/BPI_Challenge_2017.xes,last3,400,Bigram,0.8181818181818182,0.8016528925619835,113,22,Success,18.575709104537964,20,log2,1,2,200
datasets/BPI_Challenge_2017.xes,last3,400,W2V,0.8636363636363636,0.8409090909090909,113,22,Success,154.85812711715698,20,log2,1,2,100
datasets/BPI_Challenge_2017.xes,last3,400,D2V,0.5,0.39905548996458085,113,22,Success,4.391395807266235,10,sqrt,1,5,100
datasets/BPI_Challenge_2017.xes,last3,400,BERT,0.7727272727272727,0.7506887052341598,113,22,Success,3.815598964691162,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last3,400,ACF,0.5909090909090909,0.5151515151515151,113,22,Success,6.08768367767334,10,log2,1,2,200
datasets/BPI_Challenge_2017.xes,last5,400,Baseline,0.7272727272727273,0.6818181818181818,113,22,Success,3.247966766357422,10,sqrt,2,5,100
datasets/BPI_Challenge_2017.xes,last5,400,OHE,0.7727272727272727,0.6958874458874459,113,22,Success,3.218998908996582,10,log2,1,5,100
datasets/BPI_Challenge_2017.xes,last5,400,Bigram,0.6363636363636364,0.5530303030303031,113,22,Success,3.5725860595703125,10,sqrt,1,5,100
datasets/BPI_Challenge_2017.xes,last5,400,W2V,0.8636363636363636,0.8409090909090909,113,22,Success,3.339367389678955,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last5,400,D2V,0.5909090909090909,0.4848484848484849,113,22,Success,3.8202857971191406,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last5,400,BERT,0.7272727272727273,0.6673553719008264,113,22,Success,4.155982971191406,10,sqrt,2,2,100
datasets/BPI_Challenge_2017.xes,last5,400,ACF,0.7272727272727273,0.6698347107438016,113,22,Success,5.566701173782349,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last10,400,Baseline,0.7727272727272727,0.7722681359044995,113,22,Success,4.552044868469238,20,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last10,400,OHE,0.8181818181818182,0.7888626524990161,113,22,Success,4.627572059631348,20,sqrt,1,5,200
datasets/BPI_Challenge_2017.xes,last10,400,Bigram,0.7272727272727273,0.6925619834710743,113,22,Success,4.4991679191589355,20,log2,1,2,100
datasets/BPI_Challenge_2017.xes,last10,400,W2V,0.8181818181818182,0.7899449035812672,113,22,Success,4.357264041900635,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last10,400,D2V,0.4090909090909091,0.3115773115773116,113,22,Success,3.7374401092529297,20,sqrt,2,2,200
datasets/BPI_Challenge_2017.xes,last10,400,BERT,0.8181818181818182,0.7975206611570248,113,22,Success,3.945399045944214,10,log2,2,2,100
datasets/BPI_Challenge_2017.xes,last10,400,ACF,0.6363636363636364,0.5837995337995338,113,22,Success,5.713855028152466,10,sqrt,2,5,100
datasets/BPI_Challenge_2017.xes,last20,400,Baseline,0.6818181818181818,0.5975206611570246,113,22,Success,3.4213180541992188,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last20,400,OHE,0.7272727272727273,0.6749311294765841,113,22,Success,3.4556479454040527,20,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last20,400,Bigram,0.5,0.38694638694638694,113,22,Success,3.2313919067382812,20,sqrt,2,5,200
datasets/BPI_Challenge_2017.xes,last20,400,W2V,0.8181818181818182,0.7899449035812672,113,22,Success,3.4123647212982178,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last20,400,D2V,0.4090909090909091,0.33216783216783213,113,22,Success,3.477764129638672,10,sqrt,1,5,100
datasets/BPI_Challenge_2017.xes,last20,400,BERT,0.6818181818181818,0.6590909090909091,113,22,Success,3.504199981689453,10,sqrt,2,2,200
datasets/BPI_Challenge_2017.xes,last20,400,ACF,0.4090909090909091,0.3183392365210547,113,22,Success,5.583858013153076,10,sqrt,2,2,100
datasets/BPI_Challenge_2017.xes,last3,600,Baseline,0.8,0.7558441558441558,110,21,Success,2.996583938598633,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last3,600,OHE,0.8,0.7558441558441558,110,21,Success,3.100158214569092,20,log2,1,2,100
datasets/BPI_Challenge_2017.xes,last3,600,Bigram,0.75,0.7058441558441558,110,21,Success,3.1523189544677734,20,log2,1,2,100
datasets/BPI_Challenge_2017.xes,last3,600,W2V,0.8,0.7558441558441558,110,21,Success,3.245028018951416,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last3,600,D2V,0.5238095238095238,0.43809523809523804,110,21,Success,3.3903958797454834,10,sqrt,2,2,200
datasets/BPI_Challenge_2017.xes,last3,600,BERT,0.75,0.7185714285714286,110,21,Success,3.422240972518921,10,sqrt,2,2,100
datasets/BPI_Challenge_2017.xes,last3,600,ACF,0.7,0.65,110,21,Success,5.045216083526611,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last5,600,Baseline,0.7,0.6525000000000001,110,21,Success,3.0748300552368164,10,sqrt,2,2,100
datasets/BPI_Challenge_2017.xes,last5,600,OHE,0.75,0.7185714285714286,110,21,Success,3.031363010406494,20,sqrt,1,5,200
datasets/BPI_Challenge_2017.xes,last5,600,Bigram,0.7,0.661904761904762,110,21,Success,3.0001838207244873,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last5,600,W2V,0.75,0.7185714285714286,110,21,Success,3.146800994873047,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last5,600,D2V,0.5238095238095238,0.4346320346320346,110,21,Success,3.4313690662384033,10,sqrt,2,2,100
datasets/BPI_Challenge_2017.xes,last5,600,BERT,0.75,0.7185714285714286,110,21,Success,4.019856691360474,10,sqrt,2,5,100
datasets/BPI_Challenge_2017.xes,last5,600,ACF,0.6,0.5532467532467533,110,21,Success,5.604887962341309,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last10,600,Baseline,0.85,0.8072727272727273,110,21,Success,3.485438346862793,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last10,600,OHE,0.75,0.6958441558441557,110,21,Success,3.3895630836486816,20,log2,1,5,100
datasets/BPI_Challenge_2017.xes,last10,600,Bigram,0.55,0.44795454545454544,110,21,Success,3.407419204711914,20,log2,1,5,100
datasets/BPI_Challenge_2017.xes,last10,600,W2V,0.8,0.7558441558441558,110,21,Success,3.320763111114502,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last10,600,D2V,0.5714285714285714,0.4920634920634921,110,21,Success,3.51920223236084,10,log2,1,2,100
datasets/BPI_Challenge_2017.xes,last10,600,BERT,0.65,0.6085714285714285,110,21,Success,4.133814811706543,10,log2,1,5,100
datasets/BPI_Challenge_2017.xes,last10,600,ACF,0.6,0.5125,110,21,Success,5.8680009841918945,10,sqrt,1,5,100
datasets/BPI_Challenge_2017.xes,last20,600,Baseline,0.8,0.7439393939393939,110,21,Success,3.2012431621551514,10,sqrt,1,5,200
datasets/BPI_Challenge_2017.xes,last20,600,OHE,0.7,0.6397727272727273,110,21,Success,3.149095058441162,20,sqrt,1,5,200
datasets/BPI_Challenge_2017.xes,last20,600,Bigram,0.65,0.5785714285714285,110,21,Success,3.054194927215576,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last20,600,W2V,0.75,0.7185714285714286,110,21,Success,3.2006771564483643,10,sqrt,1,5,100
datasets/BPI_Challenge_2017.xes,last20,600,D2V,0.2857142857142857,0.2126984126984127,110,21,Success,3.3720641136169434,20,log2,1,2,100
datasets/BPI_Challenge_2017.xes,last20,600,BERT,0.65,0.5796825396825397,110,21,Success,3.3377528190612793,10,sqrt,2,2,100
datasets/BPI_Challenge_2017.xes,last20,600,ACF,0.4,0.3055555555555555,110,21,Success,4.760790824890137,10,log2,2,2,100
datasets/BPI_Challenge_2017.xes,last3,800,Baseline,0.8,0.7383333333333333,106,21,Success,3.2415621280670166,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last3,800,OHE,0.65,0.578974358974359,106,21,Success,3.194809913635254,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last3,800,Bigram,0.65,0.5716666666666665,106,21,Success,3.251538038253784,10,log2,1,2,200
datasets/BPI_Challenge_2017.xes,last3,800,W2V,0.75,0.7089743589743589,106,21,Success,3.3057870864868164,10,log2,1,5,100
datasets/BPI_Challenge_2017.xes,last3,800,D2V,0.38095238095238093,0.31648351648351647,106,21,Success,3.444528102874756,10,log2,2,2,200
datasets/BPI_Challenge_2017.xes,last3,800,BERT,0.8,0.755,106,21,Success,3.415264844894409,10,log2,1,2,100
datasets/BPI_Challenge_2017.xes,last3,800,ACF,0.7,0.6144155844155843,106,21,Success,5.193497896194458,10,sqrt,2,2,200
datasets/BPI_Challenge_2017.xes,last5,800,Baseline,0.7,0.6784848484848485,106,21,Success,3.2148969173431396,20,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last5,800,OHE,0.65,0.6284848484848485,106,21,Success,3.0451512336730957,10,log2,1,2,100
datasets/BPI_Challenge_2017.xes,last5,800,Bigram,0.65,0.6222943722943722,106,21,Success,3.722073793411255,20,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last5,800,W2V,0.65,0.578974358974359,106,21,Success,3.2131989002227783,10,sqrt,1,5,200
datasets/BPI_Challenge_2017.xes,last5,800,D2V,0.2857142857142857,0.2568027210884353,106,21,Success,3.424936056137085,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last5,800,BERT,0.65,0.6484848484848484,106,21,Success,3.321190118789673,10,log2,1,5,100
datasets/BPI_Challenge_2017.xes,last5,800,ACF,0.45,0.45297619047619053,106,21,Success,4.71782112121582,10,log2,1,2,200
datasets/BPI_Challenge_2017.xes,last10,800,Baseline,0.65,0.6551515151515152,106,21,Success,3.3084330558776855,10,sqrt,2,5,200
datasets/BPI_Challenge_2017.xes,last10,800,OHE,0.65,0.6551515151515152,106,21,Success,3.093324899673462,20,sqrt,1,5,100
datasets/BPI_Challenge_2017.xes,last10,800,Bigram,0.4,0.38666666666666666,106,21,Success,3.2137670516967773,10,sqrt,1,5,100
datasets/BPI_Challenge_2017.xes,last10,800,W2V,0.75,0.7056410256410257,106,21,Success,3.2513656616210938,10,log2,1,2,200
datasets/BPI_Challenge_2017.xes,last10,800,D2V,0.2857142857142857,0.18518518518518517,106,21,Success,3.3719348907470703,10,log2,2,2,100
datasets/BPI_Challenge_2017.xes,last10,800,BERT,0.55,0.527056277056277,106,21,Success,3.682378053665161,10,sqrt,1,5,100
datasets/BPI_Challenge_2017.xes,last10,800,ACF,0.45,0.4444444444444445,106,21,Success,4.831073045730591,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last20,800,Baseline,0.7,0.6651515151515152,106,21,Success,3.215306043624878,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last20,800,OHE,0.65,0.6022943722943722,106,21,Success,3.1630988121032715,20,sqrt,1,5,200
datasets/BPI_Challenge_2017.xes,last20,800,Bigram,0.6,0.5758441558441558,106,21,Success,3.078004837036133,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last20,800,W2V,0.8,0.755,106,21,Success,3.185460090637207,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last20,800,D2V,0.38095238095238093,0.31707551707551707,106,21,Success,3.4238479137420654,10,log2,1,5,200
datasets/BPI_Challenge_2017.xes,last20,800,BERT,0.55,0.5242124542124542,106,21,Success,3.450862169265747,10,log2,2,2,100
datasets/BPI_Challenge_2017.xes,last20,800,ACF,0.55,0.5635064935064935,106,21,Success,4.6018218994140625,10,log2,1,2,100
datasets/BPI_Challenge_2017.xes,last3,1000,Baseline,0.6666666666666666,0.6525802240087953,103,21,Success,2.9415528774261475,10,sqrt,2,2,100
datasets/BPI_Challenge_2017.xes,last3,1000,OHE,0.7619047619047619,0.7301587301587301,103,21,Success,2.9684388637542725,10,log2,1,5,100
datasets/BPI_Challenge_2017.xes,last3,1000,Bigram,0.7619047619047619,0.7614718614718614,103,21,Success,3.0642781257629395,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last3,1000,W2V,0.7142857142857143,0.6843262557548272,103,21,Success,3.1056859493255615,10,log2,2,5,100
datasets/BPI_Challenge_2017.xes,last3,1000,D2V,0.6190476190476191,0.5436507936507937,103,21,Success,3.333927869796753,20,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last3,1000,BERT,0.8095238095238095,0.7561327561327561,103,21,Success,3.2930288314819336,10,log2,2,5,100
datasets/BPI_Challenge_2017.xes,last3,1000,ACF,0.5714285714285714,0.5293650793650794,103,21,Success,4.637290954589844,10,sqrt,2,5,200
datasets/BPI_Challenge_2017.xes,last5,1000,Baseline,0.6666666666666666,0.6212121212121212,103,21,Success,3.0285229682922363,10,sqrt,1,5,100
datasets/BPI_Challenge_2017.xes,last5,1000,OHE,0.7619047619047619,0.746031746031746,103,21,Success,2.965613842010498,10,log2,1,5,100
datasets/BPI_Challenge_2017.xes,last5,1000,Bigram,0.7619047619047619,0.7402597402597403,103,21,Success,3.027284860610962,20,log2,1,5,100
datasets/BPI_Challenge_2017.xes,last5,1000,W2V,0.8095238095238095,0.8174603174603176,103,21,Success,3.199197769165039,10,sqrt,1,5,200
datasets/BPI_Challenge_2017.xes,last5,1000,D2V,0.47619047619047616,0.3831501831501831,103,21,Success,3.422490119934082,20,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last5,1000,BERT,0.7619047619047619,0.7164502164502164,103,21,Success,3.3429489135742188,10,sqrt,2,5,200
datasets/BPI_Challenge_2017.xes,last5,1000,ACF,0.7142857142857143,0.6471861471861471,103,21,Success,4.54707407951355,10,log2,2,5,200
datasets/BPI_Challenge_2017.xes,last10,1000,Baseline,0.7619047619047619,0.7301587301587301,103,21,Success,3.0885159969329834,10,sqrt,1,5,100
datasets/BPI_Challenge_2017.xes,last10,1000,OHE,0.6666666666666666,0.6132756132756133,103,21,Success,3.0025389194488525,20,sqrt,2,5,100
datasets/BPI_Challenge_2017.xes,last10,1000,Bigram,0.47619047619047616,0.43348450491307633,103,21,Success,3.157080888748169,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last10,1000,W2V,0.7142857142857143,0.682058682058682,103,21,Success,3.2036757469177246,10,sqrt,2,5,200
datasets/BPI_Challenge_2017.xes,last10,1000,D2V,0.47619047619047616,0.4126984126984127,103,21,Success,3.4092938899993896,10,sqrt,1,5,200
datasets/BPI_Challenge_2017.xes,last10,1000,BERT,0.6666666666666666,0.6133718133718133,103,21,Success,3.321486234664917,10,log2,2,5,100
datasets/BPI_Challenge_2017.xes,last10,1000,ACF,0.47619047619047616,0.44671201814058953,103,21,Success,4.715047836303711,10,log2,1,5,200
datasets/BPI_Challenge_2017.xes,last20,1000,Baseline,0.6190476190476191,0.5634920634920635,103,21,Success,3.2475171089172363,10,sqrt,1,5,200
datasets/BPI_Challenge_2017.xes,last20,1000,OHE,0.6666666666666666,0.6185666185666184,103,21,Success,3.113974094390869,20,log2,1,5,100
datasets/BPI_Challenge_2017.xes,last20,1000,Bigram,0.5238095238095238,0.43076923076923074,103,21,Success,3.1169180870056152,10,sqrt,2,5,100
datasets/BPI_Challenge_2017.xes,last20,1000,W2V,0.7142857142857143,0.7217412217412217,103,21,Success,3.315380096435547,10,sqrt,2,2,100
datasets/BPI_Challenge_2017.xes,last20,1000,D2V,0.42857142857142855,0.3885836385836386,103,21,Success,3.3668229579925537,10,log2,1,2,200
datasets/BPI_Challenge_2017.xes,last20,1000,BERT,0.6666666666666666,0.6243386243386243,103,21,Success,3.5729048252105713,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last20,1000,ACF,0.5714285714285714,0.4753579753579754,103,21,Success,4.78033709526062,20,log2,1,2,200
datasets/BPI_Challenge_2017.xes,last3,1200,Baseline,0.8947368421052632,0.8526315789473684,100,21,Success,3.0081231594085693,10,sqrt,1,5,200
datasets/BPI_Challenge_2017.xes,last3,1200,OHE,0.8947368421052632,0.8526315789473684,100,21,Success,2.9358930587768555,10,log2,1,2,100
datasets/BPI_Challenge_2017.xes,last3,1200,Bigram,0.8421052631578947,0.7846889952153111,100,21,Success,2.9547770023345947,20,log2,1,5,200
datasets/BPI_Challenge_2017.xes,last3,1200,W2V,0.8947368421052632,0.8526315789473684,100,21,Success,3.2197468280792236,10,log2,1,2,200
datasets/BPI_Challenge_2017.xes,last3,1200,D2V,0.5714285714285714,0.4901394901394901,100,21,Success,3.279305934906006,10,sqrt,2,2,100
datasets/BPI_Challenge_2017.xes,last3,1200,BERT,0.8947368421052632,0.8526315789473684,100,21,Success,3.2511837482452393,10,sqrt,1,5,100
datasets/BPI_Challenge_2017.xes,last3,1200,ACF,0.7894736842105263,0.7578947368421053,100,21,Success,4.540399074554443,10,log2,2,2,100
datasets/BPI_Challenge_2017.xes,last5,1200,Baseline,0.8421052631578947,0.7999999999999999,100,21,Success,3.1778721809387207,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last5,1200,OHE,0.8947368421052632,0.8526315789473684,100,21,Success,3.019041061401367,10,log2,1,2,200
datasets/BPI_Challenge_2017.xes,last5,1200,Bigram,0.7894736842105263,0.7239766081871345,100,21,Success,3.0006062984466553,10,log2,1,2,100
datasets/BPI_Challenge_2017.xes,last5,1200,W2V,0.8947368421052632,0.8526315789473684,100,21,Success,3.0833568572998047,10,log2,1,5,100
datasets/BPI_Challenge_2017.xes,last5,1200,D2V,0.6190476190476191,0.4958152958152958,100,21,Success,3.211678981781006,10,log2,1,2,100
datasets/BPI_Challenge_2017.xes,last5,1200,BERT,0.8947368421052632,0.8526315789473684,100,21,Success,3.238069772720337,10,sqrt,2,2,100
datasets/BPI_Challenge_2017.xes,last5,1200,ACF,0.7894736842105263,0.7473684210526316,100,21,Success,4.449960947036743,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last10,1200,Baseline,0.8421052631578947,0.7846889952153111,100,21,Success,3.1043508052825928,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last10,1200,OHE,0.7894736842105263,0.7320574162679426,100,21,Success,3.0506839752197266,20,log2,1,2,200
datasets/BPI_Challenge_2017.xes,last10,1200,Bigram,0.7368421052631579,0.688888888888889,100,21,Success,3.130537986755371,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last10,1200,W2V,0.8947368421052632,0.8526315789473684,100,21,Success,3.103379249572754,10,sqrt,1,5,100
datasets/BPI_Challenge_2017.xes,last10,1200,D2V,0.47619047619047616,0.3718820861678004,100,21,Success,3.2797539234161377,10,sqrt,2,5,200
datasets/BPI_Challenge_2017.xes,last10,1200,BERT,0.8421052631578947,0.7941520467836257,100,21,Success,3.3124468326568604,10,log2,2,2,100
datasets/BPI_Challenge_2017.xes,last10,1200,ACF,0.631578947368421,0.5890749601275916,100,21,Success,4.612437963485718,10,sqrt,1,2,200
datasets/BPI_Challenge_2017.xes,last20,1200,Baseline,0.8421052631578947,0.7999999999999999,100,21,Success,3.484848737716675,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last20,1200,OHE,0.6842105263157895,0.6103136629452418,100,21,Success,3.006335973739624,20,log2,1,2,100
datasets/BPI_Challenge_2017.xes,last20,1200,Bigram,0.47368421052631576,0.36140350877192984,100,21,Success,3.2004308700561523,10,log2,2,2,100
datasets/BPI_Challenge_2017.xes,last20,1200,W2V,0.8421052631578947,0.7846889952153111,100,21,Success,3.2870888710021973,10,sqrt,2,2,200
datasets/BPI_Challenge_2017.xes,last20,1200,D2V,0.42857142857142855,0.3100440176070428,100,21,Success,3.4502100944519043,10,sqrt,2,2,200
datasets/BPI_Challenge_2017.xes,last20,1200,BERT,0.8421052631578947,0.8187134502923976,100,21,Success,3.501573085784912,10,sqrt,2,2,200
datasets/BPI_Challenge_2017.xes,last20,1200,ACF,0.5263157894736842,0.44661654135338347,100,21,Success,4.570467948913574,10,log2,2,2,100
datasets/BPI_Challenge_2017.xes,last3,1400,Baseline,0.45,0.44666666666666666,97,20,Success,2.9365100860595703,10,sqrt,2,2,200
datasets/BPI_Challenge_2017.xes,last3,1400,OHE,0.55,0.5714285714285714,97,20,Success,3.0322518348693848,10,log2,1,2,200
datasets/BPI_Challenge_2017.xes,last3,1400,Bigram,0.4,0.37976190476190474,97,20,Success,2.9348390102386475,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last3,1400,W2V,0.5,0.475,97,20,Success,3.131366014480591,10,log2,1,2,100
datasets/BPI_Challenge_2017.xes,last3,1400,D2V,0.4,0.38111111111111107,97,20,Success,3.2258880138397217,10,log2,2,2,100
datasets/BPI_Challenge_2017.xes,last3,1400,BERT,0.4,0.3733333333333333,97,20,Success,3.2722930908203125,10,sqrt,2,2,200
datasets/BPI_Challenge_2017.xes,last3,1400,ACF,0.45,0.4083333333333333,97,20,Success,4.6778059005737305,20,log2,1,2,100
datasets/BPI_Challenge_2017.xes,last5,1400,Baseline,0.65,0.6680952380952381,97,20,Success,3.0093588829040527,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last5,1400,OHE,0.65,0.7,97,20,Success,2.9478211402893066,10,log2,1,2,100
datasets/BPI_Challenge_2017.xes,last5,1400,Bigram,0.5,0.5077380952380952,97,20,Success,2.949711799621582,20,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last5,1400,W2V,0.5,0.475,97,20,Success,3.287811040878296,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last5,1400,D2V,0.25,0.2414285714285714,97,20,Success,3.242661952972412,20,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last5,1400,BERT,0.6,0.6339285714285714,97,20,Success,3.251400947570801,10,sqrt,1,5,100
datasets/BPI_Challenge_2017.xes,last5,1400,ACF,0.5,0.5366666666666666,97,20,Success,4.682178974151611,10,sqrt,1,5,200
datasets/BPI_Challenge_2017.xes,last10,1400,Baseline,0.6,0.6074999999999999,97,20,Success,3.0676779747009277,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last10,1400,OHE,0.7,0.7341666666666666,97,20,Success,3.037415027618408,20,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last10,1400,Bigram,0.3,0.27,97,20,Success,3.106210947036743,10,log2,1,2,200
datasets/BPI_Challenge_2017.xes,last10,1400,W2V,0.45,0.3883333333333333,97,20,Success,3.0923850536346436,10,sqrt,1,2,100
datasets/BPI_Challenge_2017.xes,last10,1400,D2V,0.35,0.375,97,20,Success,3.258744955062866,10,sqrt,2,2,200
datasets/BPI_Challenge_2017.xes,last10,1400,BERT,0.65,0.6458333333333333,97,20,Success,3.291952133178711,10,log2,2,2,100
datasets/BPI_Challenge_2017.xes,last10,1400,ACF,0.65,0.7089285714285715,97,20,Success,4.841049909591675,10,sqrt,2,2,200
datasets/BPI_Challenge_2017.xes,last20,1400,Baseline,0.5,0.4725,97,20,Success,3.114332914352417,10,sqrt,1,5,200
datasets/BPI_Challenge_2017.xes,last20,1400,OHE,0.45,0.43,97,20,Success,2.9972751140594482,20,sqrt,1,5,100
