dataset,strategy,length_or_k,method,accuracy,f1_score,train_size,test_size,status,grid_search_time,lgbm_colsample_bytree,lgbm_learning_rate,lgbm_max_depth,lgbm_n_estimators,lgbm_subsample
datasets/BPI_Challenge_2017.xes,last10,2000,ACF,0.4444444444444444,0.3783068783068783,86,18,Success,212.65778160095215,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last20,2000,Baseline,0.3888888888888889,0.40370370370370373,86,18,Success,19.131575107574463,1.0,0.1,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last20,2000,OHE,0.2222222222222222,0.27222222222222225,86,18,Success,3.8500914573669434,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last20,2000,Bigram,0.2777777777777778,0.3111111111111111,86,18,Success,14.306676626205444,1.0,0.1,-1,100,0.8
datasets/BPI_Challenge_2017.xes,last20,2000,W2V,0.4444444444444444,0.45238095238095233,86,18,Success,18.014570474624634,0.8,0.1,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last20,2000,D2V,0.0,0.0,86,18,Success,22.569259643554688,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last20,2000,BERT,0.5555555555555556,0.585016835016835,86,18,Success,23.54456329345703,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last20,2000,ACF,0.16666666666666666,0.18518518518518517,86,18,Success,246.2558786869049,1.0,0.1,-1,100,0.8
datasets/BPI_Challenge_2017.xes,prefix,100,ACF,0.2916666666666667,0.29404761904761906,117,24,Success,687.7370963096619,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last3,100,Baseline,0.7916666666666666,0.7747863247863247,117,24,Success,26.61322522163391,1.0,0.1,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last3,100,OHE,0.5416666666666666,0.49935897435897436,117,24,Success,4.426645040512085,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last3,100,Bigram,0.4166666666666667,0.3905228758169934,117,24,Success,3.862377643585205,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last3,100,W2V,0.8333333333333334,0.8386752136752135,117,24,Success,29.912342309951782,0.8,0.1,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last3,100,D2V,0.7083333333333334,0.6795634920634921,117,24,Success,36.794917345047,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last3,100,BERT,0.8333333333333334,0.7972222222222222,117,24,Success,37.328362464904785,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2017.xes,last3,100,ACF,0.7083333333333334,0.7190656565656566,117,24,Success,270.33964014053345,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last5,100,Baseline,0.7083333333333334,0.6944444444444443,117,24,Success,29.655707836151123,1.0,0.05,-1,100,0.8
datasets/BPI_Challenge_2017.xes,last5,100,OHE,0.6666666666666666,0.6337412587412588,117,24,Success,5.290103197097778,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last5,100,Bigram,0.625,0.5349358974358974,117,24,Success,5.721113443374634,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last5,100,W2V,0.7916666666666666,0.7831196581196581,117,24,Success,30.957518815994263,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2017.xes,last5,100,D2V,0.7083333333333334,0.6930555555555555,117,24,Success,37.16939640045166,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last5,100,BERT,0.75,0.7212301587301587,117,24,Success,39.80243182182312,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last5,100,ACF,0.625,0.5962301587301587,117,24,Success,361.16385865211487,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last10,100,Baseline,0.6666666666666666,0.6702533577533577,117,24,Success,34.080450773239136,0.8,0.05,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last10,100,OHE,0.6666666666666666,0.6349358974358975,117,24,Success,6.105703830718994,0.8,0.1,-1,100,0.8
datasets/BPI_Challenge_2017.xes,last10,100,Bigram,0.7083333333333334,0.6752136752136751,117,24,Success,21.353668451309204,0.8,0.1,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last10,100,W2V,0.7916666666666666,0.7638888888888888,117,24,Success,30.890429735183716,1.0,0.05,-1,100,0.8
datasets/BPI_Challenge_2017.xes,last10,100,D2V,0.4583333333333333,0.40997023809523814,117,24,Success,39.96402907371521,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last10,100,BERT,0.5833333333333334,0.5476190476190476,117,24,Success,40.28176021575928,0.8,0.1,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last10,100,ACF,0.5416666666666666,0.546474358974359,117,24,Success,419.75866746902466,0.8,0.1,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last20,100,Baseline,0.7083333333333334,0.6773504273504273,117,24,Success,33.42606997489929,0.8,0.1,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last20,100,OHE,0.5833333333333334,0.5814393939393939,117,24,Success,6.032414197921753,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last20,100,Bigram,0.4583333333333333,0.4326923076923077,117,24,Success,24.119377613067627,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last20,100,W2V,0.8333333333333334,0.8490918803418803,117,24,Success,31.82688331604004,1.0,0.1,-1,200,0.8
datasets/BPI_Challenge_2017.xes,last20,100,D2V,0.3333333333333333,0.3625356125356125,117,24,Success,38.209776401519775,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last20,100,BERT,0.6666666666666666,0.6290404040404041,117,24,Success,42.02111029624939,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2017.xes,last20,100,ACF,0.5,0.4813034188034188,117,24,Success,566.4133107662201,1.0,0.05,-1,100,0.8
