dataset,strategy,length_or_k,method,accuracy,f1_score,train_size,test_size,status,grid_search_time,lgbm_colsample_bytree,lgbm_learning_rate,lgbm_max_depth,lgbm_n_estimators,lgbm_subsample
datasets/BPI_Challenge_2018.xes,last5,800,Bigram,0.32,0.3133333333333333,108,27,Success,14.477914571762085,0.8,0.05,-1,200,0.8
datasets/BPI_Challenge_2018.xes,last5,800,W2V,0.48,0.3919153439153439,108,27,Success,26.462397813796997,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last5,800,D2V,0.4074074074074074,0.3447293447293447,108,27,Success,31.340308666229248,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last5,800,BERT,0.6,0.5260606060606061,108,27,Success,36.01486587524414,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last10,800,Baseline,0.28,0.2595238095238095,108,27,Success,21.898736476898193,0.8,0.1,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last10,800,OHE,0.28,0.24,108,27,Success,15.207663297653198,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last10,800,Bigram,0.28,0.23238095238095238,108,27,Success,15.123974800109863,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last10,800,W2V,0.6,0.5656190476190476,108,27,Success,25.60894465446472,0.8,0.1,-1,200,0.8
datasets/BPI_Challenge_2018.xes,last10,800,D2V,0.2962962962962963,0.2463524130190797,108,27,Success,31.37838864326477,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last10,800,BERT,0.56,0.5325295055821371,108,27,Success,35.59573674201965,0.8,0.1,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last20,800,Baseline,0.44,0.4401052631578948,108,27,Success,24.08353042602539,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last20,800,OHE,0.32,0.24545454545454548,108,27,Success,15.522217512130737,0.8,0.1,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last20,800,Bigram,0.32,0.2523809523809524,108,27,Success,17.020965099334717,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last20,800,W2V,0.48,0.38168888888888886,108,27,Success,25.405693531036377,0.8,0.1,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last20,800,D2V,0.3333333333333333,0.30127606598194834,108,27,Success,31.363911628723145,0.8,0.1,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last20,800,BERT,0.48,0.43806060606060604,108,27,Success,36.95567536354065,1.0,0.05,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last3,1000,Baseline,0.64,0.6027705627705627,105,27,Success,17.34403371810913,0.8,0.1,-1,200,0.8
datasets/BPI_Challenge_2018.xes,last3,1000,OHE,0.32,0.2852525252525252,105,27,Success,14.376598596572876,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last3,1000,Bigram,0.24,0.22736842105263158,105,27,Success,13.557787895202637,0.8,0.05,-1,200,0.8
datasets/BPI_Challenge_2018.xes,last3,1000,W2V,0.52,0.478961038961039,105,27,Success,23.88835334777832,0.8,0.1,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last3,1000,D2V,0.48148148148148145,0.4354497354497354,105,27,Success,27.11262822151184,0.8,0.1,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last3,1000,BERT,0.52,0.478961038961039,105,27,Success,27.91713857650757,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last5,1000,Baseline,0.48,0.4393333333333333,105,27,Success,20.189074754714966,1.0,0.1,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last5,1000,OHE,0.32,0.2852525252525252,105,27,Success,12.557839155197144,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last5,1000,Bigram,0.28,0.2845112781954887,105,27,Success,13.23809266090393,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last5,1000,W2V,0.44,0.3645687645687645,105,27,Success,25.065033197402954,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last5,1000,D2V,0.48148148148148145,0.40211640211640215,105,27,Success,28.821210861206055,0.8,0.1,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last5,1000,BERT,0.64,0.5843137254901961,105,27,Success,30.62252902984619,0.8,0.1,-1,200,0.8
datasets/BPI_Challenge_2018.xes,last10,1000,Baseline,0.32,0.3535064935064935,105,27,Success,17.267898082733154,1.0,0.1,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last10,1000,OHE,0.24,0.21587301587301588,105,27,Success,12.714802503585815,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last10,1000,Bigram,0.36,0.3314285714285714,105,27,Success,13.403090000152588,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last10,1000,W2V,0.48,0.4517748917748917,105,27,Success,24.47792148590088,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last10,1000,D2V,0.37037037037037035,0.27983539094650206,105,27,Success,27.929814338684082,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last10,1000,BERT,0.52,0.5,105,27,Success,31.886455535888672,0.8,0.1,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last20,1000,Baseline,0.44,0.46078431372549017,105,27,Success,20.57804536819458,1.0,0.05,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last20,1000,OHE,0.32,0.3152631578947368,105,27,Success,13.573225736618042,1.0,0.1,-1,200,0.8
datasets/BPI_Challenge_2018.xes,last20,1000,Bigram,0.44,0.39746031746031746,105,27,Success,13.384506225585938,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last20,1000,W2V,0.56,0.5171014492753623,105,27,Success,22.983948707580566,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last20,1000,D2V,0.3333333333333333,0.3216374269005848,105,27,Success,27.703951835632324,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last20,1000,BERT,0.48,0.44285714285714284,105,27,Success,32.50821328163147,1.0,0.05,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last3,1200,Baseline,0.4782608695652174,0.4503623188405797,100,23,Success,16.605809926986694,1.0,0.1,-1,200,0.8
datasets/BPI_Challenge_2018.xes,last3,1200,OHE,0.34782608695652173,0.2408026755852843,100,23,Success,13.076943635940552,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last3,1200,Bigram,0.2608695652173913,0.22360248447204967,100,23,Success,13.040133237838745,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last3,1200,W2V,0.4782608695652174,0.45905797101449275,100,23,Success,23.6867778301239,1.0,0.05,-1,200,0.8
datasets/BPI_Challenge_2018.xes,last3,1200,D2V,0.5217391304347826,0.44731789949181255,100,23,Success,30.396976470947266,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last3,1200,BERT,0.4782608695652174,0.4587912087912088,100,23,Success,30.05531644821167,0.8,0.1,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last5,1200,Baseline,0.5217391304347826,0.5606625258799172,100,23,Success,18.971703052520752,0.8,0.05,-1,200,0.8
datasets/BPI_Challenge_2018.xes,last5,1200,OHE,0.34782608695652173,0.2981366459627329,100,23,Success,12.66521954536438,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last5,1200,Bigram,0.34782608695652173,0.2981366459627329,100,23,Success,13.511515617370605,0.8,0.05,-1,200,0.8
datasets/BPI_Challenge_2018.xes,last5,1200,W2V,0.4782608695652174,0.44098271719755094,100,23,Success,25.136781215667725,0.8,0.1,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last5,1200,D2V,0.34782608695652173,0.32540045766590386,100,23,Success,28.241732597351074,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last5,1200,BERT,0.4782608695652174,0.4492753623188405,100,23,Success,32.83009648323059,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last10,1200,Baseline,0.4782608695652174,0.46224256292906174,100,23,Success,20.31670308113098,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last10,1200,OHE,0.391304347826087,0.33427442123094303,100,23,Success,12.72274899482727,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last10,1200,Bigram,0.391304347826087,0.30623818525519847,100,23,Success,14.85596251487732,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last10,1200,W2V,0.5652173913043478,0.5431159420289855,100,23,Success,22.717625856399536,0.8,0.1,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last10,1200,D2V,0.4782608695652174,0.3857302118171684,100,23,Success,27.714293241500854,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last10,1200,BERT,0.43478260869565216,0.4492753623188405,100,23,Success,35.328795194625854,0.8,0.1,-1,200,0.8
datasets/BPI_Challenge_2018.xes,last20,1200,Baseline,0.5652173913043478,0.5296442687747035,100,23,Success,19.41281485557556,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last20,1200,OHE,0.2608695652173913,0.2826086956521739,100,23,Success,13.785240173339844,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last20,1200,Bigram,0.30434782608695654,0.2608695652173913,100,23,Success,14.476318597793579,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last20,1200,W2V,0.5217391304347826,0.4967391304347826,100,23,Success,25.149953365325928,0.8,0.05,-1,200,0.8
datasets/BPI_Challenge_2018.xes,last20,1200,D2V,0.4782608695652174,0.43741765480895917,100,23,Success,30.86706829071045,1.0,0.1,-1,200,0.8
datasets/BPI_Challenge_2018.xes,last20,1200,BERT,0.4782608695652174,0.4471395881006865,100,23,Success,34.82579708099365,1.0,0.05,-1,200,0.8
datasets/BPI_Challenge_2018.xes,last3,1400,Baseline,0.47368421052631576,0.45429362880886426,98,21,Success,13.539469003677368,0.8,0.05,-1,200,0.8
datasets/BPI_Challenge_2018.xes,last3,1400,OHE,0.42105263157894735,0.3444976076555024,98,21,Success,10.485636472702026,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last3,1400,Bigram,0.3157894736842105,0.29916897506925205,98,21,Success,10.00914216041565,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last3,1400,W2V,0.631578947368421,0.5917293233082707,98,21,Success,18.794328927993774,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last3,1400,D2V,0.42857142857142855,0.3756613756613757,98,21,Success,23.132390022277832,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last3,1400,BERT,0.5789473684210527,0.5864661654135338,98,21,Success,23.384521007537842,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last5,1400,Baseline,0.47368421052631576,0.4987468671679198,98,21,Success,12.80579686164856,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last5,1400,OHE,0.3157894736842105,0.3157894736842105,98,21,Success,10.65351939201355,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last5,1400,Bigram,0.42105263157894735,0.3444976076555024,98,21,Success,10.46056056022644,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last5,1400,W2V,0.5789473684210527,0.5543859649122806,98,21,Success,19.3861300945282,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last5,1400,D2V,0.38095238095238093,0.3203463203463204,98,21,Success,22.6512188911438,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last5,1400,BERT,0.5263157894736842,0.5594279817190034,98,21,Success,24.100366353988647,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last10,1400,Baseline,0.47368421052631576,0.43383458646616546,98,21,Success,15.087767362594604,1.0,0.1,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last10,1400,OHE,0.3684210526315789,0.3157894736842105,98,21,Success,11.038914442062378,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last10,1400,Bigram,0.42105263157894735,0.3444976076555024,98,21,Success,10.984260320663452,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last10,1400,W2V,0.631578947368421,0.5917293233082707,98,21,Success,18.850722789764404,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last10,1400,D2V,0.5238095238095238,0.46938775510204084,98,21,Success,22.551148414611816,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last10,1400,BERT,0.5263157894736842,0.5167128347183748,98,21,Success,26.068981647491455,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last20,1400,Baseline,0.42105263157894735,0.3444976076555024,98,21,Success,16.20276141166687,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last20,1400,OHE,0.42105263157894735,0.3157894736842105,98,21,Success,11.72965693473816,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last20,1400,Bigram,0.3684210526315789,0.33157894736842103,98,21,Success,12.002090215682983,0.8,0.1,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last20,1400,W2V,0.5263157894736842,0.5139427516158818,98,21,Success,18.810802698135376,1.0,0.05,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last20,1400,D2V,0.47619047619047616,0.4587301587301587,98,21,Success,23.535789489746094,1.0,0.1,-1,200,0.8
datasets/BPI_Challenge_2018.xes,last20,1400,BERT,0.47368421052631576,0.4180451127819549,98,21,Success,26.283934831619263,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last3,1500,Baseline,0.47368421052631576,0.4342105263157895,96,21,Success,13.576441764831543,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last3,1500,OHE,0.5789473684210527,0.4245614035087719,96,21,Success,11.462013244628906,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last3,1500,Bigram,0.5789473684210527,0.4245614035087719,96,21,Success,8.58661699295044,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last3,1500,W2V,0.5789473684210527,0.45488721804511273,96,21,Success,19.665470361709595,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last3,1500,D2V,0.47619047619047616,0.38800705467372126,96,21,Success,23.635495901107788,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last3,1500,BERT,0.5789473684210527,0.5130604288499024,96,21,Success,25.971771955490112,0.8,0.05,-1,200,0.8
datasets/BPI_Challenge_2018.xes,last5,1500,Baseline,0.5263157894736842,0.5578947368421052,96,21,Success,14.722124338150024,0.8,0.1,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last5,1500,OHE,0.5263157894736842,0.48245614035087725,96,21,Success,11.529000043869019,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last5,1500,Bigram,0.47368421052631576,0.5210526315789474,96,21,Success,11.125656604766846,1.0,0.05,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last5,1500,W2V,0.5789473684210527,0.45488721804511273,96,21,Success,19.078330993652344,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last5,1500,D2V,0.47619047619047616,0.361247947454844,96,21,Success,23.695689916610718,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last5,1500,BERT,0.5263157894736842,0.4850202429149797,96,21,Success,27.44566249847412,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last10,1500,Baseline,0.5789473684210527,0.5736079328756675,96,21,Success,17.04497790336609,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last10,1500,OHE,0.5263157894736842,0.48245614035087725,96,21,Success,12.358695030212402,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last10,1500,Bigram,0.42105263157894735,0.42105263157894735,96,21,Success,12.48471450805664,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last10,1500,W2V,0.5263157894736842,0.44534412955465585,96,21,Success,19.818958044052124,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last10,1500,D2V,0.47619047619047616,0.41904761904761906,96,21,Success,24.729890823364258,0.8,0.1,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last10,1500,BERT,0.5789473684210527,0.5876430205949656,96,21,Success,29.002081394195557,0.8,0.1,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last20,1500,Baseline,0.42105263157894735,0.47543859649122805,96,21,Success,18.059995889663696,0.8,0.1,-1,200,0.8
datasets/BPI_Challenge_2018.xes,last20,1500,OHE,0.5263157894736842,0.48245614035087725,96,21,Success,12.80408263206482,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last20,1500,Bigram,0.5263157894736842,0.5043859649122807,96,21,Success,13.535706520080566,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last20,1500,W2V,0.5789473684210527,0.4717348927875243,96,21,Success,19.55983877182007,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last20,1500,D2V,0.3333333333333333,0.31884057971014496,96,21,Success,25.209622383117676,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last20,1500,BERT,0.5789473684210527,0.5473684210526316,96,21,Success,27.04051184654236,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last3,2000,Baseline,0.5555555555555556,0.5570987654320988,92,20,Success,12.762913227081299,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last3,2000,OHE,0.5,0.4801819363222871,92,20,Success,8.685906887054443,1.0,0.1,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last3,2000,Bigram,0.5555555555555556,0.39682539682539686,92,20,Success,5.384281158447266,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last3,2000,W2V,0.6111111111111112,0.6111111111111112,92,20,Success,17.818368673324585,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last3,2000,D2V,0.5,0.43863636363636366,92,20,Success,22.530580282211304,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last3,2000,BERT,0.5555555555555556,0.5555555555555556,92,20,Success,22.44061517715454,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last5,2000,Baseline,0.5,0.54320987654321,92,20,Success,14.068761587142944,0.8,0.05,-1,200,0.8
datasets/BPI_Challenge_2018.xes,last5,2000,OHE,0.5555555555555556,0.4920634920634921,92,20,Success,10.733594417572021,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last5,2000,Bigram,0.4444444444444444,0.42046783625730993,92,20,Success,5.100834846496582,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last5,2000,W2V,0.6111111111111112,0.6111111111111112,92,20,Success,17.299649477005005,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last5,2000,D2V,0.45,0.47078431372549023,92,20,Success,22.057044744491577,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last5,2000,BERT,0.6111111111111112,0.6345029239766081,92,20,Success,24.03040885925293,1.0,0.1,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last10,2000,Baseline,0.5,0.4973544973544974,92,20,Success,14.423529386520386,0.8,0.1,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last10,2000,OHE,0.5,0.46031746031746035,92,20,Success,11.465595960617065,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last10,2000,Bigram,0.4444444444444444,0.4459876543209877,92,20,Success,11.029554605484009,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last10,2000,W2V,0.5555555555555556,0.5555555555555556,92,20,Success,17.27688479423523,1.0,0.1,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last10,2000,D2V,0.35,0.36111111111111105,92,20,Success,22.610177993774414,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last10,2000,BERT,0.5555555555555556,0.5343915343915344,92,20,Success,24.049358367919922,0.8,0.1,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last20,2000,Baseline,0.6666666666666666,0.6058201058201058,92,20,Success,15.85748815536499,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last20,2000,OHE,0.6111111111111112,0.5817460317460318,92,20,Success,12.811088562011719,0.8,0.05,-1,200,0.8
datasets/BPI_Challenge_2018.xes,last20,2000,Bigram,0.4444444444444444,0.4278752436647173,92,20,Success,11.997149229049683,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last20,2000,W2V,0.5,0.54320987654321,92,20,Success,17.337125301361084,0.8,0.1,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last20,2000,D2V,0.35,0.34362745098039216,92,20,Success,22.98263454437256,1.0,0.1,-1,200,0.8
datasets/BPI_Challenge_2018.xes,last20,2000,BERT,0.6111111111111112,0.5873015873015873,92,20,Success,24.753264904022217,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last3,2500,Baseline,0.4444444444444444,0.47150997150997154,88,19,Success,13.64232063293457,0.8,0.1,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last3,2500,OHE,0.3333333333333333,0.38412698412698415,88,19,Success,6.756693363189697,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last3,2500,Bigram,0.4444444444444444,0.27350427350427353,88,19,Success,6.493234157562256,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last3,2500,W2V,0.5555555555555556,0.5407407407407407,88,19,Success,17.96021556854248,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last3,2500,D2V,0.3684210526315789,0.41654135338345866,88,19,Success,21.71967339515686,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last3,2500,BERT,0.6111111111111112,0.6224358974358974,88,19,Success,23.29588007926941,0.8,0.1,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last5,2500,Baseline,0.5555555555555556,0.552991452991453,88,19,Success,14.474241495132446,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last5,2500,OHE,0.3888888888888889,0.4222222222222223,88,19,Success,6.835630178451538,1.0,0.1,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last5,2500,Bigram,0.3888888888888889,0.2592592592592593,88,19,Success,6.69487452507019,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last5,2500,W2V,0.5555555555555556,0.55,88,19,Success,18.26864242553711,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last5,2500,D2V,0.42105263157894735,0.4017543859649123,88,19,Success,20.96159791946411,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last5,2500,BERT,0.5555555555555556,0.5767195767195766,88,19,Success,24.45606255531311,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last10,2500,Baseline,0.4444444444444444,0.4847374847374848,88,19,Success,16.248230457305908,0.8,0.05,-1,200,0.8
datasets/BPI_Challenge_2018.xes,last10,2500,OHE,0.3333333333333333,0.35555555555555557,88,19,Success,10.711508750915527,0.8,0.1,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last10,2500,Bigram,0.4444444444444444,0.40493827160493834,88,19,Success,8.527996063232422,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last10,2500,W2V,0.5555555555555556,0.5733618233618234,88,19,Success,18.168697834014893,1.0,0.1,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last10,2500,D2V,0.47368421052631576,0.43013415892672857,88,19,Success,21.610220193862915,1.0,0.1,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last10,2500,BERT,0.6111111111111112,0.6174603174603175,88,19,Success,25.787708044052124,0.8,0.05,-1,200,0.8
datasets/BPI_Challenge_2018.xes,last20,2500,Baseline,0.6666666666666666,0.6761904761904761,88,19,Success,15.962064027786255,0.8,0.1,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last20,2500,OHE,0.3888888888888889,0.3888888888888889,88,19,Success,10.572288513183594,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last20,2500,Bigram,0.5555555555555556,0.5079365079365079,88,19,Success,10.555299997329712,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last20,2500,W2V,0.4444444444444444,0.45128205128205123,88,19,Success,18.42716908454895,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2018.xes,last20,2500,D2V,0.47368421052631576,0.4385964912280701,88,19,Success,21.17335796356201,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last20,2500,BERT,0.5555555555555556,0.5682539682539682,88,19,Success,24.87330150604248,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2018.xes,prefix,150,ACF,0.4,0.36666666666666664,121,31,Success,1892.895720243454,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,prefix,200,ACF,0.4642857142857143,0.4088186813186813,119,31,Success,1745.3160693645477,1.0,0.1,-1,50,0.8
datasets/BPI_Challenge_2018.xes,prefix,400,ACF,0.5384615384615384,0.510989010989011,113,29,Success,1968.0252521038055,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,prefix,600,ACF,0.5862068965517241,0.5793103448275863,111,29,Success,1649.4676492214203,0.8,0.1,-1,200,0.8
datasets/BPI_Challenge_2018.xes,prefix,800,ACF,0.36,0.2694505494505494,108,27,Success,1821.405113697052,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,prefix,1000,ACF,0.48,0.4204,105,27,Success,1709.8452017307281,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,prefix,1200,ACF,0.4782608695652174,0.4285714285714286,100,23,Success,1462.8286807537079,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,prefix,1400,ACF,0.5789473684210527,0.5023923444976077,98,21,Success,1283.1523764133453,0.8,0.05,-1,200,0.8
datasets/BPI_Challenge_2018.xes,prefix,1500,ACF,0.5789473684210527,0.6210526315789474,96,21,Success,1318.685617685318,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,prefix,2000,ACF,0.3888888888888889,0.3888888888888889,92,20,Success,1219.030656337738,0.8,0.05,-1,100,0.8
datasets/BPI_Challenge_2018.xes,prefix,2500,ACF,0.5,0.45238095238095233,88,19,Success,1042.086396932602,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last3,100,ACF,0.36666666666666664,0.30769230769230765,123,31,Success,929.2530405521393,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last5,100,ACF,0.36666666666666664,0.3498989898989899,123,31,Success,1449.3615436553955,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last3,150,ACF,0.4,0.38632478632478634,121,31,Success,755.1536655426025,0.8,0.1,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last5,150,ACF,0.4,0.38998236331569663,121,31,Success,1131.2455961704254,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last10,150,ACF,0.5333333333333333,0.46319444444444446,121,31,Success,1437.0231039524078,1.0,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last20,150,ACF,0.5,0.3854166666666667,121,31,Success,1548.2276229858398,0.8,0.05,-1,50,0.8
datasets/BPI_Challenge_2018.xes,last3,200,ACF,0.4642857142857143,0.3621878121878122,119,31,Success,606.884247303009,0.8,0.05,-1,50,0.8
